ident,type,name,latitude_deg,longitude_deg,municipality,iso_region,icao_code,gps_code
YLGD,small_airport,Longdown Airport,-41.691234,147.143296,Longford,AU-TAS,,YLGD
YLGL,small_airport,Laglan Airport,-22.5,146.66700744628906,,AU-QLD,,YLGL
YLGN,small_airport,Loongana Airport,-30.940771,127.028781,,AU-WA,,YLGN
YLGU,small_airport,Legune Airport,-15.215372,129.448629,Baines,AU-NT,YLGU,YLGU
YLHI,small_airport,Lord Howe Island Airport,-31.538204,159.07546,Lord Howe Island,AU-NSW,YLHI,YLHI
YLHL,small_airport,Long Hill Airport,-41.33330154418945,146.5,,AU-TAS,,YLHL
YLHR,medium_airport,Lockhart River Airport,-12.7869,143.304993,Lockhart River,AU-QLD,YLHR,YLHR
YLHS,small_airport,Lyndhurst Airport,-19.1958007812,144.371002197,Lyndhurst,AU-QLD,YLHS,YLHS
YLIL,small_airport,Lilydale Airport,-37.693,145.367,,AU-VIC,,YLIL
YLIM,small_airport,Limbunya Airport,-17.2355995178,129.882003784,Limbunya,AU-NT,,YLIM
YLIN,small_airport,Lindeman Island Airport,-20.4535999298,149.039993286,Lindeman Island,AU-QLD,YLIN,YLIN
YLIS,medium_airport,Lismore Airport,-28.830689,153.258419,Lismore,AU-NSW,YLIS,YLIS
YLKD,small_airport,Lucky Downs Airport,-18.910527,144.996843,,AU-QLD,,YLKD
YLKE,small_airport,Lakes Entrance Airport,-37.852699279785156,147.95799255371094,,AU-VIC,,YLKE
YLKG,small_airport,Lake King Airport,-33.079200744628906,119.76599884033203,,AU-WA,,YLKG
YLKN,small_airport,Lake Nash Airport,-20.9807,137.9178,Alpurrurulam,AU-NT,YLKN,YLKN
YLKS,small_airport,The Lakes Aerodrome,-31.714851,152.724287,,AU-NSW,,YLKS
YLLA,small_airport,Mobella Airport,-29.79829978942871,133.34500122070312,,AU-SA,,YLLA
YLLC,small_airport,Lilla Creek Airport,-25.55791,134.07114,,AU-NT,,YLLC
YLLD,small_airport,Langlo Downs Airport,-25.533300399780273,145.76699829101562,,AU-QLD,,YLLD
YLLE,small_airport,Ballera Airport,-27.405633,141.809458,,AU-QLD,YLLE,YLLE
YLLR,small_airport,Lake Leagur Airport,-35.983299255371094,143.8000030517578,,AU-VIC,,YLLR
YLLT,small_airport,Lower Light Airport,-34.515999,138.426457,,AU-SA,,YLLT
YLLV,small_airport,Lily Vale Airport,-14.48330020904541,143.66700744628906,,AU-QLD,,YLLV
YLMB,small_airport,Lambrook Airport,-31.100000381469727,149.93299865722656,,AU-NSW,,YLMB
YLMQ,small_airport,Lake Macquarie Airport,-33.065975,151.646283,City of Lake Macquarie,AU-NSW,YLMQ,YLMQ
YLMU,small_airport,Mungo Lodge Airport,-33.7458244463,143.001308441,Mungo,AU-NSW,,YLMU
YLND,small_airport,Lakeland Airport,-15.841213,144.849118,Lakeland Downs,AU-QLD,YLND,YLND
YLNR,small_airport,Landor Races Airport,-24.931339,116.966946,,AU-WA,,YLNR
YLOC,small_airport,Lochinvar Airport,-20.75830078125,121.01699829101562,,AU-WA,,YLOC
YLOD,small_airport,Longwood Airport,-36.814219,145.46579,Longwood East,AU-VIC,,YLOD
YLOH,small_airport,Louth Airport,-30.531414,145.128413,Louth,AU-NSW,,YLOH
YLOK,small_airport,Lock Airport,-33.5442008972168,135.6929931640625,Lock,AU-SA,YLOK,YLOK
YLOR,small_airport,Lorraine Airport,-18.99329948425293,139.90699768066406,,AU-QLD,YLOR,YLOR
YLOU,small_airport,Louisa Downs Airport,-18.716699600219727,126.71700286865234,,AU-WA,,YLOU
YLOV,small_airport,Lotus Vale Airport,-17.048299789399998,141.37600708,Lotus Vale,AU-QLD,YLOV,YLOV
YLOX,small_airport,Loxton Airport,-34.474998,140.662994,,AU-SA,,YLOX
YLOY,small_airport,Longwarry Airport,-38.108299,145.778,,AU-VIC,,YLOY
YLRA,small_airport,Laura Airport,-15.560495,144.451418,,AU-QLD,YLRA,YLRA
YLRD,medium_airport,Lightning Ridge Airport,-29.452857,147.977146,,AU-NSW,YLRD,YLRD
YLRE,medium_airport,Longreach Airport,-23.43202,144.277492,Longreach,AU-QLD,YLRE,YLRE
YLRG,small_airport,Lorna Glen Homestead Airport,-26.231386,121.558549,,AU-WA,,YLRG
YLRN,small_airport,Lorraine Station Airport,-22.533300399780273,143.51699829101562,,AU-QLD,,YLRN
YLRS,small_airport,New Laura Airport,-15.182758,144.345535,Laura Station,AU-QLD,YLRS,YLRS
YLSK,small_airport,Luskintyre Airfield,-32.666294,151.420226,Luskintyre,AU-NSW,,YLSK
YLSM,small_airport,Lismore Airport,-37.93330001831055,143.35000610351562,,AU-VIC,,YLSM
YLSS,small_airport,Lansdowne Airport,-25.049999237060547,146.26699829101562,,AU-QLD,,YLSS
YLST,medium_airport,Leinster Airport,-27.843299865722656,120.7030029296875,,AU-WA,YLST,YLST
YLSY,small_airport,Mount Lindsay Airport,-27.018299102783203,129.88499450683594,,AU-SA,,YLSY
YLTN,small_airport,Laverton Airport,-28.614267,122.428673,Laverton,AU-WA,YLTN,YLTN
YLTV,medium_airport,Latrobe Valley Airport,-38.211004,146.470817,Morwell,AU-VIC,YLTV,YLTV
YLUC,small_airport,Lucy Creek Airport,-22.466699600219727,136.26699829101562,,AU-NT,,YLUC
YLUI,small_airport,Lucindale Airport,-36.97169876098633,140.3520050048828,,AU-SA,,YLUI
YLUL,small_airport,Mooleulooloo Airport,-31.643356,140.512948,,AU-SA,,YLUL
YLUW,small_airport,Leeuwin Estate Airport,-34.020973,115.064471,Margaret River,AU-WA,,YLUW
YLVB,small_airport,Lovely Banks Airport,-38.03329849243164,144.33299255371094,,AU-VIC,,YLVB
YLVD,small_airport,Lake Everard Airport,-31.733299255371094,135.02699279785156,,AU-SA,,YLVD
YLVK,small_airport,Lavarack (Military) Airport,-19.318602,146.770674,Townsville,AU-QLD,,YLVK
YLVY,small_airport,Lake Varley Airport,-32.719561,119.505758,,AU-WA,,YLVY
YLWY,small_airport,Lake Way Airport,-26.94499969482422,120.47000122070312,,AU-WA,,YLWY
YLYD,small_airport,Lyndley Airport,-26.827307,151.23009,,AU-QLD,,YLYD
YLYK,small_airport,Lyndoch Airport,-34.61828,138.911362,Lyndoch,AU-SA,,YLYK
YLYN,small_airport,Lyndon Airport,-23.641301,115.235392,,AU-WA,,YLYN
YLZI,small_airport,Lizard Island Airport,-14.673273,145.454571,,AU-QLD,YLZI,YLZI
YMAA,small_airport,Mabuiag Island Airport,-9.950168,142.19523,Mabuiag Island,AU-QLD,YMAA,YMAA
YMAC,small_airport,Macumba Airport,-27.261699676513672,135.63800048828125,,AU-SA,,YMAC
YMAD,small_airport,Madura Airport,-31.887825,127.025573,,AU-WA,,YMAD
YMAE,small_airport,Murray Island Airport,-9.915105,144.054644,Murray Island,AU-QLD,YMAE,YMAE
YMAG,small_airport,Manangatang Airport,-35.046783,142.861705,,AU-VIC,,YMAG
YMAI,small_airport,Manguri Airport,-28.986814,134.391354,Manguri,AU-SA,,YMAI
YMAK,small_airport,Mabel Creek Station Airport,-28.928918,134.328547,Mabel Creek,AU-SA,,YMAK
YMAP,small_airport,Mapuru Airstrip,-12.255292,135.444474,,AU-NT,,YMAP
YMAT,heliport,Mater Hospital Helipad,-27.485554,153.028339,Brisbane,AU-QLD,,YMAT
YMAU,small_airport,Mount Augusta Airport,-24.301734,116.906676,,AU-WA,,YMAU
YMAV,large_airport,Melbourne Avalon International Airport,-38.040269,144.467196,Geelong/Melbourne,AU-VIC,YMAV,YMAV
YMAY,medium_airport,Albury Airport,-36.066758,146.959148,East Albury,AU-NSW,YMAY,YMAY
YMBA,medium_airport,Mareeba Airport,-17.070277,145.424228,Mareeba,AU-QLD,YMBA,YMBA
YMBD,small_airport,Murray Bridge Airport,-35.066202,139.227326,,AU-SA,,YMBD
YMBL,small_airport,Marble Bar Airport,-21.163299560546875,119.83300018310547,,AU-WA,YMBL,YMBL
YMBT,small_airport,Mount Beauty Airport,-36.731576,147.168903,Mount Beauty,AU-VIC,,YMBT
YMBU,small_airport,Maryborough Airport,-37.03310012817383,143.70899963378906,,AU-VIC,,YMBU
YMBX,small_airport,Mundrabilla Airport,-31.86720085144043,127.85399627685547,Mundrabilla,AU-WA,,YMBX
YMBZ,small_airport,Mount Ebenezer Airport,-25.169763,132.643107,,AU-NT,,YMBZ
YMCE,small_airport,Mount Clere Homestead Airport,-25.100000381469727,117.58300018310547,,AU-WA,,YMCE
YMCF,small_airport,McCaffrey Field,-27.350204,151.515849,Jondaryan,AU-QLD,,YMCF
YMCK,small_airport,Mckinley Airport,-21.281368,141.298334,,AU-QLD,,YMCK
YMCL,small_airport,Mount Coolon Airport,-21.387231,147.331295,,AU-QLD,,YMCL
YMCO,small_airport,Mallacoota Airport,-37.59830093383789,149.72000122070312,,AU-VIC,YMCO,YMCO
YMCR,small_airport,Manners Creek Airport,-22.100000381469727,137.98300170898438,,AU-NT,YMCR,YMCR
YMCS,small_airport,Macrossan Airport,-20.013053,146.483728,,AU-QLD,,YMCS
YMCT,small_airport,Millicent Airport,-37.58359909057617,140.36599731445312,,AU-SA,YMCT,YMCT
YMCU,small_airport,Mount Mcclure Airport,-27.469999313354492,120.91699981689453,,AU-WA,,YMCU
YMDA,small_airport,Mundubbera Airport,-25.591699600219727,151.31700134277344,,AU-QLD,,YMDA
YMDB,small_airport,Mundabullangana Airport,-20.50949,118.059479,Mundabullangana,AU-WA,,YMDB
YMDG,medium_airport,Mudgee Airport,-32.564794,149.609452,Mudgee,AU-NSW,YMDG,YMDG
YMDI,small_airport,Mandora Airport,-19.73799,120.83818,Eighty Mile Beach,AU-WA,YMDI,YMDI
YMDK,small_airport,Mount Riddock Airport,-23.033300399780273,134.68299865722656,,AU-NT,,YMDK
YMDN,small_airport,Merredin Airport,-31.522028,118.322067,,AU-WA,,YMDN
YMDR,small_airport,Minderoo Station Airport,-21.993059,115.053066,Talandji,AU-WA,,YMDR
YMDS,small_airport,Macdonald Downs Airport,-22.444000244099996,135.199005127,,AU-NT,YMDS,YMDS
YMDT,small_airport,Mundrabilla Motel Airport,-31.82670021057129,128.22999572753906,,AU-WA,,YMDT
YMDV,small_airport,Mount Davies Airport,-26.16670036315918,129.13299560546875,,AU-SA,,YMDV
YMDW,small_airport,Maitland Downs Airport,-16.22330093383789,144.7030029296875,,AU-QLD,,YMDW
YMDY,small_airport,Mount Bundey Airport,-12.890000343322754,131.9080047607422,,AU-NT,,YMDY
YMDZ,small_airport,Mardi Station Airport,-21.210079,115.962367,,AU-WA,,YMDZ
YMEB,small_airport,Mount Eba Airport,-30.178595,135.673599,Mount Eba,AU-SA,,YMEB
YMED,small_airport,Menindee Airport,-32.366699,142.404999,Menindee,AU-NSW,,YMED
YMEI,small_airport,Mereenie Airport,-23.976699829101562,131.56199645996094,,AU-NT,,YMEI
YMEK,medium_airport,Meekatharra Airport,-26.6117000579834,118.5479965209961,,AU-WA,YMEK,YMEK
YMEL,small_airport,Melton Airport,-37.621793,144.565053,Melton,AU-VIC,,YMEL
YMEM,small_airport,Memooloo Airport,-24.002636,148.713727,Memooloo,AU-QLD,,YMEM
YMEN,medium_airport,Melbourne Essendon Airport,-37.7281,144.901993,Essendon Fields,AU-VIC,YMEN,YMEN
YMEO,small_airport,Merton Airport,-36.967704,145.707616,Merton,AU-VIC,,YMEO
YMEP,small_airport,Merapah Airport,-13.724541,142.411394,,AU-QLD,,YMEP
YMER,medium_airport,Merimbula Airport,-36.9085998535,149.901000977,Merimbula,AU-NSW,YMER,YMER
YMES,medium_airport,RAAF Base East Sale,-38.0989,147.149002,,AU-VIC,,YMES
YMEU,small_airport,Merluna Airport,-13.0649,142.4536,Merluna,AU-QLD,YMEU,YMEU
YMEW,small_airport,Mingenew Airport,-29.268131,115.443048,,AU-WA,,YMEW
YMEY,small_airport,Mullaley Airport,-31.100000381469727,149.91700744628906,,AU-NSW,,YMEY
YMFD,small_airport,Mansfield Airport,-37.073875,146.120669,,AU-VIC,,YMFD
YMGB,small_airport,Milingimbi Airport,-12.0944004059,134.893997192,Milingimbi Island,AU-NT,YMGB,YMGB
YMGD,medium_airport,Maningrida Airport,-12.0560998917,134.23399353,Maningrida,AU-NT,YMGD,YMGD
YMGG,small_airport,Mulgathing Airport,-30.227378,133.988335,,AU-SA,,YMGG
YMGI,small_airport,Mungindi Airport,-28.966613,149.052978,,AU-NSW,,YMGI
YMGN,small_airport,Mount Gunson Airport,-31.4597,137.174443333,Mount Gunson,AU-SA,YMGN,YMGN
YMGO,small_airport,Murgoo Airport,-27.36669921875,116.41699981689453,,AU-WA,,YMGO
YMGR,small_airport,Margaret River (Station) Airport,-18.6217002869,126.883003235,,AU-WA,YMGR,YMGR
YMGS,small_airport,Mount Morgans Airport,-28.789648,122.038348,,AU-WA,,YMGS
YMGT,small_airport,Margaret River Airport,-33.930599,115.099998,,AU-WA,YMGT,YMGT
YMGV,small_airport,Musgrave Airport,-14.7757,143.5047,Musgrave,AU-QLD,YMGV,YMGV
YMHB,large_airport,Hobart International Airport,-42.837032,147.513022,Hobart (Cambridge),AU-TAS,YMHB,YMHB
YMHL,small_airport,Mount Holland Airport,-32.112824,119.765739,,AU-WA,,YMHL
YMHO,small_airport,Mount House Airport,-17.051917,125.712491,Wunaamin Miliwundi Ranges,AU-WA,YMHO,YMHO
YMHP,heliport,Mackay Base Hospital Helipad,-21.14543,149.15445,Mackay,AU-QLD,,YMHP
YMHT,small_airport,Mount Hart Station Airport,-16.823294,124.913768,Wunaamin Miliwundi Ranges,AU-WA,,YMHT
YMHU,small_airport,McArthur River Mine Airport,-16.4424991608,136.083999634,McArthur River Mine,AU-NT,YMHU,YMHU
YMHW,small_airport,Mount Howitt Airport,-26.511699676513672,142.2830047607422,,AU-QLD,,YMHW
YMIA,medium_airport,Mildura Airport,-34.229198455799995,142.085998535,Mildura,AU-VIC,YMIA,YMIA
YMIB,small_airport,Mintabie Airport,-27.329685,133.302784,Mintabie,AU-SA,,YMIB
YMIG,small_airport,Mittagong Airport,-34.450184,150.497411,Mittagong,AU-NSW,,YMIG
YMIJ,small_airport,Minjilang Airport,-11.160058,132.539549,,AU-NT,,YMIJ
YMIK,small_airport,Millers Creek Airstrip,-29.97088,136.074648,Millers Creek,AU-SA,,YMIK
YMIL,small_airport,Milgun Airport,-25.08329963684082,118.33300018310547,,AU-WA,,YMIL
YMIN,small_airport,Minlaton Airport,-34.743801,137.529087,,AU-SA,YMIN,YMIN
YMIP,small_airport,Mitchell Plateau Airport,-14.790817,125.825729,Mitchell Plateau,AU-WA,YMIP,YMIP
YMIR,small_airport,Miranda Downs Airport,-17.328899,141.886002,Miranda Downs,AU-QLD,YMIR,YMIR
YMIS,small_airport,Millrose Homestead Airport,-26.399999618530273,120.94999694824219,,AU-WA,,YMIS
YMIT,small_airport,Mitchell Airport,-26.483299255371094,147.93699645996094,,AU-QLD,YMIT,YMIT
YMIV,small_airport,Mount Ive Airport,-32.44419860839844,136.06900024414062,,AU-SA,,YMIV
YMIX,small_airport,Middalya Homestead Airport,-23.906709,114.7649,Minilya,AU-WA,,YMIX
YMJE,small_airport,Mount James Airport,-24.634184,116.943755,,AU-WA,,YMJE
YMJM,small_airport,Manjimup Airport,-34.26530075073242,116.13999938964844,,AU-WA,YMJM,YMJM
YMJR,heliport,Majura Training Area Heliport,-35.245158,149.196513,Majura,AU-ACT,,YMJR
YMKA,small_airport,Mararanka Homestead Airport,-14.928779,133.135457,,AU-NT,,YMKA
YMKB,small_airport,Mukinbudin Airport,-30.918453,118.254808,,AU-WA,,YMKB
YMKT,small_airport,Emkaytee (Unlic) Airport,-12.610144,131.053333,Weddell,AU-NT,,YMKT
YMLA,small_airport,Malina Airport,-20.88330078125,118.03299713134766,,AU-WA,,YMLA
YMLC,small_airport,Mole Creek Airport,-41.53329849243164,146.33299255371094,,AU-TAS,,YMLC
YMLD,small_airport,Maitland Airport,-34.39117,137.707717,,AU-SA,,YMLD
YMLF,heliport,Mount Lofty Heliport,-34.977096,138.708326,,AU-SA,,YMLF
YMLK,small_airport,Minnamoolka Airport,-18.183300018310547,145.16700744628906,,AU-QLD,,YMLK
YMLL,small_airport,Millungera Airport,-19.858299255371094,141.56199645996094,,AU-QLD,,YMLL
YMLN,small_airport,Monolon Airport,-30.203041,143.217591,,AU-NSW,,YMLN
YMLR,small_airport,Muloorina Airport,-29.246700286865234,137.91000366210938,,AU-SA,,YMLR
YMLS,small_airport,Miles Airport,-26.806447,150.168953,,AU-QLD,YMLS,YMLS
YMLT,medium_airport,Launceston Airport,-41.544935,147.210785,Launceston (Western Junction),AU-TAS,YMLT,YMLT
YMLX,small_airport,Milurie Homestead Airport,-27.58329963684082,121.78299713134766,,AU-WA,,YMLX
YMMB,medium_airport,Melbourne Moorabbin Airport,-37.977765,145.099799,Melbourne,AU-VIC,YMMB,YMMB
YMMI,small_airport,Murrin Murrin Airport,-28.705299,121.89099,Murrin Murrin,AU-WA,YMMI,YMMI
YMML,large_airport,Melbourne Airport,-37.670732,144.837898,Melbourne,AU-VIC,YMML,YMML
YMMN,small_airport,Millmerran Airport,-27.860097,151.271996,Millmerran,AU-QLD,,YMMN
YMMO,small_airport,Moama Airstrip,-36.074459,144.764485,,AU-NSW,,YMMO
YMMT,small_airport,Mount Margaret Airport,-26.933300018310547,143.31700134277344,,AU-QLD,,YMMT
YMMU,small_airport,Middlemount Airport,-22.801444,148.706796,,AU-QLD,YMMU,YMMU
YMNA,small_airport,Mount Allan Airport,-22.274999618530273,132.2169952392578,,AU-NT,,YMNA
YMNB,small_airport,Mount Barry Airport,-28.233299255371094,135,,AU-SA,,YMNB
YMND,small_airport,Maitland Airport,-32.701265,151.492912,,AU-NSW,YMND,YMND
YMNE,medium_airport,Mount Keith Airport,-27.28733,120.554937,,AU-WA,YMNE,YMNE
YMNF,small_airport,Manfred Airport,-26.450000762939453,116.55000305175781,,AU-WA,,YMNF
YMNG,small_airport,Mangalore Airport,-36.888302,145.184006,Mangalore,AU-VIC,,YMNG
YMNK,small_airport,Monkira Airport,-24.816699981689453,140.5330047607422,,AU-QLD,YMNK,YMNK
YMNN,small_airport,Mount Denison Airport,-22.141700744628906,132.07000732421875,,AU-NT,,YMNN
YMNO,small_airport,Maneroo Airport,-23.369229,143.894787,,AU-QLD,,YMNO
YMNP,small_airport,Murnpeowie Airport,-29.591699600219727,139.052001953125,,AU-SA,,YMNP
YMNS,small_airport,Mount Swan Airport,-22.624696,135.034512,,AU-NT,YMNS,YMNS
YMNT,small_airport,Mornington Station Airport,-17.393600463867188,126.22899627685547,,AU-WA,,YMNT
YMNW,small_airport,Granny Smith Airport,-28.763333,122.438333,Laverton,AU-WA,,YGRS
YMNX,small_airport,Minura Airport,-28.912761,121.79882,,AU-WA,,YMNX
YMNY,small_airport,Morney Airport,-25.358299255371094,141.43299865722656,,AU-QLD,YMNY,YMNY
